datetime,date,open,high,low,close,volume
2020-01-02 00:00:00+08:00,2020-01-02,8.008608086570707,8.008608086570707,7.885398848894294,7.996286869049072,40154251
2020-01-03 00:00:00+08:00,2020-01-03,8.05789241051583,8.291990274125071,7.971645643657258,8.15645980834961,97342297
2020-01-06 00:00:00+08:00,2020-01-06,8.291989488874817,8.48912426587374,8.279668271558396,8.45216178894043,94458649
2020-01-07 00:00:00+08:00,2020-01-07,8.353594115051171,8.47680334646621,8.328952268768163,8.402877807617188,60014009
2020-01-08 00:00:00+08:00,2020-01-08,8.62465442416426,8.649296270447268,8.267347359306664,8.402877807617188,64964345
2020-01-09 00:00:00+08:00,2020-01-09,8.279667193596698,8.427518844604492,8.2303835057634,8.427518844604492,137426484
2020-01-10 00:00:00+08:00,2020-01-10,8.402878220287244,8.415198850279841,8.230384700326976,8.341273307800293,46400470
2020-01-13 00:00:00+08:00,2020-01-13,8.353595231765256,8.476804479650989,8.328953382188109,8.464483261108398,39287291
2020-01-14 00:00:00+08:00,2020-01-14,8.476803762766792,8.489124392759392,8.255026547820158,8.341273307800293,81058672
2020-01-15 00:00:00+08:00,2020-01-15,8.35359432869812,8.41519865222722,8.119496489268407,8.14413833618164,111022173
2020-01-16 00:00:00+08:00,2020-01-16,8.218063533355425,8.353593979466188,8.205742316659924,8.279667854309082,82057027
2020-01-17 00:00:00+08:00,2020-01-17,8.341272464379133,8.353593680633868,8.230383868118228,8.328951835632324,56905724
2020-01-20 00:00:00+08:00,2020-01-20,8.378235381883334,8.378235381883334,8.181100037745477,8.205741882324219,76856729
2020-01-21 00:00:00+08:00,2020-01-21,7.897720200263183,8.131818066984195,7.897720200263183,8.0086088180542,67633505
2020-01-22 00:00:00+08:00,2020-01-22,8.19342245996018,8.255026786721984,8.07021321892857,8.218064308166504,41156549
2020-01-23 00:00:00+08:00,2020-01-23,7.9839669682682,8.131818066984195,7.922362050049182,8.0086088180542,49542594
2020-01-24 00:00:00+08:00,2020-01-24,7.983965212632437,8.045570117304832,7.885397835162936,8.033248901367188,26568313
2020-01-29 00:00:00+08:00,2020-01-29,7.71290596307846,7.786831506134127,7.577375507055742,7.675942897796631,69134727
2020-01-30 00:00:00+08:00,2020-01-30,7.528091407610343,7.663621268850421,7.330956049201935,7.392560958862305,78662570
2020-01-31 00:00:00+08:00,2020-01-31,7.577374386676245,7.577374386676245,7.281671670667757,7.306313514709473,65587804
2020-02-03 00:00:00+08:00,2020-02-03,7.257031269516883,7.31863618562382,7.146143243035628,7.195426940917969,60401418
2020-02-04 00:00:00+08:00,2020-02-04,7.084537811852507,7.306314436198931,7.084537811852507,7.269351959228516,75732295
2020-02-05 00:00:00+08:00,2020-02-05,7.540412037037641,7.540412037037641,7.269351727049525,7.392560958862305,87228592
2020-02-06 00:00:00+08:00,2020-02-06,7.651301723847657,7.8484365226881625,7.60201802413753,7.762190341949463,105728410
2020-02-07 00:00:00+08:00,2020-02-07,7.602016155245512,7.675941686636729,7.528090623854295,7.552732467651367,48055427
2020-02-10 00:00:00+08:00,2020-02-10,7.441846423026417,7.577376904035801,7.441846423026417,7.503451347351074,36167925
2020-02-11 00:00:00+08:00,2020-02-11,7.5280920796660995,7.663621953005343,7.503450231103691,7.589696407318115,33894425
2020-02-12 00:00:00+08:00,2020-02-12,7.688262794124933,7.688262794124933,7.552732938545043,7.663620948791504,45733071
2020-02-13 00:00:00+08:00,2020-02-13,7.688264058583688,7.712906495477897,7.589696661038979,7.602017879486084,52377658
2020-02-14 00:00:00+08:00,2020-02-14,7.688264058583688,7.688264058583688,7.552734180713729,7.602017879486084,30846048
